-5	-5	1.274434644
-5	-4.795918367	1.286869708
-5	-4.591836735	1.293611461
-5	-4.387755102	1.294509794
-5	-4.183673469	1.289536507
-5	-3.979591837	1.278785898
-5	-3.775510204	1.262472797
-5	-3.571428571	1.240928105
-5	-3.367346939	1.214591911
-5	-3.163265306	1.184004348
-5	-2.959183673	1.14979436
-5	-2.755102041	1.112666628
-5	-2.551020408	1.073386924
-5	-2.346938776	1.032766187
-5	-2.142857143	0.991643668
-5	-1.93877551	0.950869483
-5	-1.734693878	0.911286938
-5	-1.530612245	0.873715
-5	-1.326530612	0.838931272
-5	-1.12244898	0.807655826
-5	-0.918367347	0.780536237
-5	-0.714285714	0.758134115
-5	-0.510204082	0.740913437
-5	-0.306122449	0.729230898
-5	-0.102040816	0.723328493
-5	0.102040816	0.723328493
-5	0.306122449	0.729230898
-5	0.510204082	0.740913437
-5	0.714285714	0.758134115
-5	0.918367347	0.780536237
-5	1.12244898	0.807655826
-5	1.326530612	0.838931272
-5	1.530612245	0.873715
-5	1.734693878	0.911286938
-5	1.93877551	0.950869483
-5	2.142857143	0.991643668
-5	2.346938776	1.032766187
-5	2.551020408	1.073386924
-5	2.755102041	1.112666628
-5	2.959183673	1.14979436
-5	3.163265306	1.184004348
-5	3.367346939	1.214591911
-5	3.571428571	1.240928105
-5	3.775510204	1.262472797
-5	3.979591837	1.278785898
-5	4.183673469	1.289536507
-5	4.387755102	1.294509794
-5	4.591836735	1.293611461
-5	4.795918367	1.286869708
-5	5	1.274434644
-4.795918367	-5	1.089041872
-4.795918367	-4.795918367	1.092346551
-4.795918367	-4.591836735	1.093991382
-4.795918367	-4.387755102	1.093932214
-4.795918367	-4.183673469	1.092160752
-4.795918367	-3.979591837	1.088704731
-4.795918367	-3.775510204	1.08362734
-4.795918367	-3.571428571	1.077025903
-4.795918367	-3.367346939	1.069029864
-4.795918367	-3.163265306	1.059798087
-4.795918367	-2.959183673	1.049515563
-4.795918367	-2.755102041	1.038389555
-4.795918367	-2.551020408	1.026645297
-4.795918367	-2.346938776	1.014521306
-4.795918367	-2.142857143	1.002264428
-4.795918367	-1.93877551	0.990124704
-4.795918367	-1.734693878	0.978350171
-4.795918367	-1.530612245	0.967181708
-4.795918367	-1.326530612	0.956848029
-4.795918367	-1.12244898	0.947560925
-4.795918367	-0.918367347	0.939510864
-4.795918367	-0.714285714	0.93286303
-4.795918367	-0.510204082	0.92775389
-4.795918367	-0.306122449	0.924288358
-4.795918367	-0.102040816	0.92253761
-4.795918367	0.102040816	0.92253761
-4.795918367	0.306122449	0.924288358
-4.795918367	0.510204082	0.92775389
-4.795918367	0.714285714	0.93286303
-4.795918367	0.918367347	0.939510864
-4.795918367	1.12244898	0.947560925
-4.795918367	1.326530612	0.956848029
-4.795918367	1.530612245	0.967181708
-4.795918367	1.734693878	0.978350171
-4.795918367	1.93877551	0.990124704
-4.795918367	2.142857143	1.002264428
-4.795918367	2.346938776	1.014521306
-4.795918367	2.551020408	1.026645297
-4.795918367	2.755102041	1.038389555
-4.795918367	2.959183673	1.049515563
-4.795918367	3.163265306	1.059798087
-4.795918367	3.367346939	1.069029864
-4.795918367	3.571428571	1.077025903
-4.795918367	3.775510204	1.08362734
-4.795918367	3.979591837	1.088704731
-4.795918367	4.183673469	1.092160752
-4.795918367	4.387755102	1.093932214
-4.795918367	4.591836735	1.093991382
-4.795918367	4.795918367	1.092346551
-4.795918367	5	1.089041872
-4.591836735	-5	0.900472313
-4.591836735	-4.795918367	0.894488703
-4.591836735	-4.591836735	0.890948464
-4.591836735	-4.387755102	0.889915235
-4.591836735	-4.183673469	0.891400971
-4.591836735	-3.979591837	0.895365695
-4.591836735	-3.775510204	0.901718328
-4.591836735	-3.571428571	0.910318581
-4.591836735	-3.367346939	0.920979877
-4.591836735	-3.163265306	0.933473223
-4.591836735	-2.959183673	0.947531973
-4.591836735	-2.755102041	0.962857373
-4.591836735	-2.551020408	0.97912477
-4.591836735	-2.346938776	0.995990359
-4.591836735	-2.142857143	1.013098336
-4.591836735	-1.93877551	1.030088288
-4.591836735	-1.734693878	1.04660269
-4.591836735	-1.530612245	1.062294335
-4.591836735	-1.326530612	1.076833553
-4.591836735	-1.12244898	1.089915065
-4.591836735	-0.918367347	1.101264328
-4.591836735	-0.714285714	1.110643242
-4.591836735	-0.510204082	1.117855102
-4.591836735	-0.306122449	1.122748685
-4.591836735	-0.102040816	1.125221395
-4.591836735	0.102040816	1.125221395
-4.591836735	0.306122449	1.122748685
-4.591836735	0.510204082	1.117855102
-4.591836735	0.714285714	1.110643242
-4.591836735	0.918367347	1.101264328
-4.591836735	1.12244898	1.089915065
-4.591836735	1.326530612	1.076833553
-4.591836735	1.530612245	1.062294335
-4.591836735	1.734693878	1.04660269
-4.591836735	1.93877551	1.030088288
-4.591836735	2.142857143	1.013098336
-4.591836735	2.346938776	0.995990359
-4.591836735	2.551020408	0.97912477
-4.591836735	2.755102041	0.962857373
-4.591836735	2.959183673	0.947531973
-4.591836735	3.163265306	0.933473223
-4.591836735	3.367346939	0.920979877
-4.591836735	3.571428571	0.910318581
-4.591836735	3.775510204	0.901718328
-4.591836735	3.979591837	0.895365695
-4.591836735	4.183673469	0.891400971
-4.591836735	4.387755102	0.889915235
-4.591836735	4.591836735	0.890948464
-4.591836735	4.795918367	0.894488703
-4.591836735	5	0.900472313
-4.387755102	-5	0.71653266
-4.387755102	-4.795918367	0.701488367
-4.387755102	-4.591836735	0.692890116
-4.387755102	-4.387755102	0.690906695
-4.387755102	-4.183673469	0.695569813
-4.387755102	-3.979591837	0.706773439
-4.387755102	-3.775510204	0.724276008
-4.387755102	-3.571428571	0.74770544
-4.387755102	-3.367346939	0.776566882
-4.387755102	-3.163265306	0.810252984
-4.387755102	-2.959183673	0.848056536
-4.387755102	-2.755102041	0.889185163
-4.387755102	-2.551020408	0.932777801
-4.387755102	-2.346938776	0.977922594
-4.387755102	-2.142857143	1.023675852
-4.387755102	-1.93877551	1.06908167
-4.387755102	-1.734693878	1.113191798
-4.387755102	-1.530612245	1.155085354
-4.387755102	-1.326530612	1.19388797
-4.387755102	-1.12244898	1.228789964
-4.387755102	-0.918367347	1.259063179
-4.387755102	-0.714285714	1.284076112
-4.387755102	-0.510204082	1.303307051
-4.387755102	-0.306122449	1.316354914
-4.387755102	-0.102040816	1.322947587
-4.387755102	0.102040816	1.322947587
-4.387755102	0.306122449	1.316354914
-4.387755102	0.510204082	1.303307051
-4.387755102	0.714285714	1.284076112
-4.387755102	0.918367347	1.259063179
-4.387755102	1.12244898	1.228789964
-4.387755102	1.326530612	1.19388797
-4.387755102	1.530612245	1.155085354
-4.387755102	1.734693878	1.113191798
-4.387755102	1.93877551	1.06908167
-4.387755102	2.142857143	1.023675852
-4.387755102	2.346938776	0.977922594
-4.387755102	2.551020408	0.932777801
-4.387755102	2.755102041	0.889185163
-4.387755102	2.959183673	0.848056536
-4.387755102	3.163265306	0.810252984
-4.387755102	3.367346939	0.776566882
-4.387755102	3.571428571	0.74770544
-4.387755102	3.775510204	0.724276008
-4.387755102	3.979591837	0.706773439
-4.387755102	4.183673469	0.695569813
-4.387755102	4.387755102	0.690906695
-4.387755102	4.591836735	0.692890116
-4.387755102	4.795918367	0.701488367
-4.387755102	5	0.71653266
-4.183673469	-5	0.544838305
-4.183673469	-4.795918367	0.521336997
-4.183673469	-4.591836735	0.508017725
-4.183673469	-4.387755102	0.505147419
-4.183673469	-4.183673469	0.512776226
-4.183673469	-3.979591837	0.530736461
-4.183673469	-3.775510204	0.5586461
-4.183673469	-3.571428571	0.595916717
-4.183673469	-3.367346939	0.641765717
-4.183673469	-3.163265306	0.695232606
-4.183673469	-2.959183673	0.755198961
-4.183673469	-2.755102041	0.820411673
-4.183673469	-2.551020408	0.889509005
-4.183673469	-2.346938776	0.961048895
-4.183673469	-2.142857143	1.03353894
-4.183673469	-1.93877551	1.105467414
-4.183673469	-1.734693878	1.1753347
-4.183673469	-1.530612245	1.241684463
-4.183673469	-1.326530612	1.303133925
-4.183673469	-1.12244898	1.358402611
-4.183673469	-0.918367347	1.406338967
-4.183673469	-0.714285714	1.445944302
-4.183673469	-0.510204082	1.476393547
-4.183673469	-0.306122449	1.497052409
-4.183673469	-0.102040816	1.507490553
-4.183673469	0.102040816	1.507490553
-4.183673469	0.306122449	1.497052409
-4.183673469	0.510204082	1.476393547
