2470	2.14136654800000	323381.690900000
2470	2.39329202400000	333662.607900000
2470	2.84675788100000	327740.159500000
2470	2.89714297700000	382223.235100000
2470	2.94752807200000	382235.118300000
2470	2.99791316700000	382246.298500000
2470	3.04829826200000	382256.825500000
2470	3.09868335800000	382266.744300000
2470	3.14906845300000	382276.095600000
2470	3.19945354800000	382284.916100000
2470	3.24983864300000	382293.239200000
2470	3.30022373900000	382301.095600000
2470	3.35060883400000	382308.513100000
2470	3.40099392900000	382315.645300000
2470	3.45137902400000	382322.255700000
2470	3.50176412000000	382328.495200000
2470	3.55214921500000	382334.386300000
2470	3.60253431000000	382339.947700000
2470	3.65291940500000	382345.196400000
2470	3.70330450100000	382350.148400000
2470	3.75368959600000	382354.829600000
2470	3.80407469100000	382359.673100000
2470	3.85445978600000	382363.378900000
2470	3.90484488200000	382367.672900000
2470	3.95522997700000	382371.338200000
2470	4.00561507200000	382374.603900000
2470	4.05600016700000	382377.842900000
2470	4.10638526300000	382380.880100000
2470	4.15677035800000	382383.727100000
2470	4.20715545300000	382386.388300000
2470	4.25754054800000	382388.880600000
2470	4.30792564300000	382391.198000000
2470	4.35831073900000	382393.354900000
2470	4.40869583400000	382395.487900000
2470	4.45908092900000	382397.384000000
2470	4.50946602400000	382398.924200000
2470	4.55985112000000	382400.511200000
2470	4.61023621500000	382401.963500000
2470	4.66062131000000	382403.292500000
2470	4.71100640500000	382404.503700000
2470	4.76139150100000	382405.601900000
2470	4.81177659600000	382406.592100000
2470	4.86216169100000	382407.479000000
2470	4.91254678600000	382408.267200000
2470	4.96293188200000	382408.961000000
2470	5.01331697700000	358777.940600000
2480	1.99021126200000	358819.855600000
2480	2.29252183400000	339425.777300000
2480	2.34290692900000	339453.411900000
2480	2.39329202400000	408812.763900000
2480	2.44367711900000	333385.103900000
2480	2.49406221500000	331540.106800000
2480	2.54444731000000	339602.809000000
2480	2.59483240500000	408946.832100000
2480	2.64521750000000	333475.540600000
2480	2.69560259600000	331625.166400000
2480	2.74598769100000	331640.570800000
2480	2.79637278600000	331655.006000000
2480	2.84675788100000	360567.703900000
2480	2.89714297700000	341100.492600000
2480	2.94752807200000	341112.455900000
2480	2.99791316700000	341123.715500000
2480	3.04829826200000	341134.321300000
2480	3.09868335800000	341144.318500000
2480	3.14906845300000	341153.747700000
2480	3.19945354800000	341162.645800000
2480	3.24983864300000	341171.046300000
2480	3.30022373900000	341178.979800000
2480	3.35060883400000	341186.474300000
2480	3.40099392900000	341193.555300000
2480	3.45137902400000	341200.370400000
2480	3.50176412000000	341206.689500000
2480	3.55214921500000	341212.657600000
2480	3.60253431000000	341218.295900000
2480	3.65291940500000	341223.621700000
2480	3.70330450100000	341228.650900000
2480	3.75368959600000	341233.409800000
2480	3.80407469100000	341238.344700000
2480	3.85445978600000	341242.114500000
2480	3.90484488200000	341246.499300000
2480	3.95522997700000	341250.253700000
2480	4.00561507200000	341253.653700000
2480	4.05600016700000	341256.892700000
2480	4.10638526300000	341260.008800000
2480	4.15677035800000	341262.935100000
2480	4.20715545300000	341265.675900000
2480	4.25754054800000	341268.248100000
2480	4.30792564300000	341270.645600000
2480	4.35831073900000	341272.882900000
2480	4.40869583400000	341275.104800000
2480	4.45908092900000	341276.899200000
2480	4.50946602400000	341278.701100000
2480	4.55985112000000	341280.363700000
2480	4.61023621500000	341281.897700000
2480	4.66062131000000	341283.308800000
2480	4.71100640500000	341284.602300000
2480	4.76139150100000	341285.783000000
2480	4.81177659600000	341286.855900000
2480	4.86216169100000	341287.825800000
2480	4.91254678600000	341288.697200000
2480	4.96293188200000	341289.474400000
