-45	-40	3625
326	471	328117
543	62	298693
556	282	388660
-251	235	118226
-157	162	50893
-106	245	71261
29	402	162445
-119	-300	104161
-510	-445	458125
-18	-200	40324
-168	493	271273
322	473	327413
549	187	336370
-385	-184	182081
-528	-530	559684
581	-6	337597
223	254	114245
-158	-467	243053
256	537	353905
-577	211	377450
-566	-233	374645
-525	-566	595981
146	581	358877
226	230	103976
381	-6	145197
282	258	146088
591	253	413290
-15	323	104554
-30	-387	150669
272	391	226865
-503	490	493109
-483	401	394090
450	76	208276
235	-298	144029
-59	290	87581
-101	528	288985
-273	-518	342853
-462	-9	213525
-550	290	386600
-49	22	2885
-80	-528	285184
-199	85	46826
85	316	107081
-538	-337	403013
-560	390	465700
446	-551	502517
307	-66	98605
-110	-213	57469
531	-98	291565
-454	-142	226280
-533	280	362489
106	3	11245
-472	-480	453184
220	257	114449
290	484	318356
-497	-407	412658
1	-200	40001
-464	-480	445696
74	552	310180
12	-188	35488
560	-82	320324
385	-573	476554
-560	470	534500
-588	-334	457300
47	352	126113
355	454	332141
-455	-44	208961
-250	195	100525
366	122	148840
205	-566	362381
-23	-96	9745
378	422	320968
-419	359	304442
-346	491	360797
-155	334	135581
593	-200	391649
-453	-249	267210
82	-175	37349
-76	6	5812
-4	181	32777
-400	514	424196
-401	493	403850
-403	-587	506978
142	502	272168
448	-488	438848
-453	150	227709
-559	-491	553562
207	128	59233
309	-583	435370
-582	-532	621748
194	-312	134980
584	411	509977
330	-288	191844
-127	580	352529
-468	-217	266113
204	-345	160641
-280	-151	101201
-265	-453	275434
383	431	332450
-52	320	105104
-202	253	104813
399	-455	366226
357	427	309778
525	-209	319306
182	255	98149
-44	-352	125840
118	114	26920
-556	-513	572305
-251	-276	139177
433	-498	435493
202	-383	187493
-513	-527	540898
542	54	296680
303	-310	187909
-96	-483	242505
235	-76	61001
-554	493	549965
257	-129	82690
402	-355	287629
269	415	244586
562	-403	478253
-512	78	268228
-241	-516	324337
457	-578	542933
45	590	350125
-469	-26	220637
169	408	195025
-401	472	383585
71	-211	49562
-33	122	15973
-504	-242	312580
-171	-27	29970
528	444	475920
-222	40	50884
-485	66	239581
197	-368	174233
387	-335	261994
-584	-2	341060
504	234	308772
330	-321	211941
-338	57	117493
500	-521	521441
-57	-260	70849
357	-55	130474
308	-250	157364
-189	91	44002
-321	-23	103570
-265	427	252554
322	402	265288
-144	-304	113152
-71	-311	101762
